date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,keywords
2021-03-19,600519.SS,1820.79,1828.79,1778.02,1795.79,1795.79,35781.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-19 日行情文本摘要,2021-03-19，600519A股交易日行情记录；开盘价1820.79；最高价1828.79；最低价1778.02；收盘价1795.79；成交量35781；按开盘价计算当日下跌1.37%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-20,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-03-21,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-03-22,600519.SS,1785.89,1811.88,1741.34,1775.78,1775.78,36914.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-22 日行情文本摘要,2021-03-22，600519A股交易日行情记录；开盘价1785.89；最高价1811.88；最低价1741.34；收盘价1775.78；成交量36914；按开盘价计算当日下跌0.57%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-23,600519.SS,1784.67,1794.59,1755.79,1781.79,1781.79,27446.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-23 日行情文本摘要,2021-03-23，600519A股交易日行情记录；开盘价1784.67；最高价1794.59；最低价1755.79；收盘价1781.79；成交量27446；按开盘价计算当日下跌0.16%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-24,600519.SS,1766.79,1798.79,1766.79,1774.79,1774.79,29357.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-24 日行情文本摘要,2021-03-24，600519A股交易日行情记录；开盘价1766.79；最高价1798.79；最低价1766.79；收盘价1774.79；成交量29357；按开盘价计算当日上涨0.45%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-25,600519.SS,1755.8,1774.67,1732.59,1756.79,1756.79,31575.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-25 日行情文本摘要,2021-03-25，600519A股交易日行情记录；开盘价1755.8；最高价1774.67；最低价1732.59；收盘价1756.79；成交量31575；按开盘价计算当日上涨0.06%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-26,600519.SS,1770.79,1807.79,1743.79,1798.79,1798.79,50016.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-26 日行情文本摘要,2021-03-26，600519A股交易日行情记录；开盘价1770.79；最高价1807.79；最低价1743.79；收盘价1798.79；成交量50016；按开盘价计算当日上涨1.58%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-27,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-03-28,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-03-29,600519.SS,1828.99,1882.14,1811.94,1819.89,1819.89,56992.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-29 日行情文本摘要,2021-03-29，600519A股交易日行情记录；开盘价1828.99；最高价1882.14；最低价1811.94；收盘价1819.89；成交量56992；按开盘价计算当日下跌0.50%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-30,600519.SS,1825.79,1871.79,1820.87,1841.84,1841.84,32627.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-30 日行情文本摘要,2021-03-30，600519A股交易日行情记录；开盘价1825.79；最高价1871.79；最低价1820.87；收盘价1841.84；成交量32627；按开盘价计算当日上涨0.88%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-03-31,600519.SS,1830.89,1831.81,1785.79,1794.79,1794.79,37154.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-03-31 日行情文本摘要,2021-03-31，600519A股交易日行情记录；开盘价1830.89；最高价1831.81；最低价1785.79；收盘价1794.79；成交量37154；按开盘价计算当日下跌1.97%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-01,600519.SS,1806.79,1832.59,1787.01,1830.29,1830.29,26588.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-01 日行情文本摘要,2021-04-01，600519A股交易日行情记录；开盘价1806.79；最高价1832.59；最低价1787.01；收盘价1830.29；成交量26588；按开盘价计算当日上涨1.30%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-02,600519.SS,1841.79,1950.79,1841.79,1947.79,1947.79,52028.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-02 日行情文本摘要,2021-04-02，600519A股交易日行情记录；开盘价1841.79；最高价1950.79；最低价1841.79；收盘价1947.79；成交量52028；按开盘价计算当日上涨5.76%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-03,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-04-04,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-04-05,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-04-06,600519.SS,1946.79,1947.77,1888.09,1911.82,1911.82,32742.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-06 日行情文本摘要,2021-04-06，600519A股交易日行情记录；开盘价1946.79；最高价1947.77；最低价1888.09；收盘价1911.82；成交量32742；按开盘价计算当日下跌1.80%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-07,600519.SS,1889.85,1903.09,1835.79,1846.79,1846.79,40201.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-07 日行情文本摘要,2021-04-07，600519A股交易日行情记录；开盘价1889.85；最高价1903.09；最低价1835.79；收盘价1846.79；成交量40201；按开盘价计算当日下跌2.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-08,600519.SS,1832.82,1864.79,1829.79,1855.79,1855.79,28548.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-08 日行情文本摘要,2021-04-08，600519A股交易日行情记录；开盘价1832.82；最高价1864.79；最低价1829.79；收盘价1855.79；成交量28548；按开盘价计算当日上涨1.25%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-09,600519.SS,1827.79,1839.79,1790.8,1805.79,1805.79,28809.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-09 日行情文本摘要,2021-04-09，600519A股交易日行情记录；开盘价1827.79；最高价1839.79；最低价1790.8；收盘价1805.79；成交量28809；按开盘价计算当日下跌1.20%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-10,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-04-11,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2021-04-12,600519.SS,1796.79,1815.79,1777.49,1794.68,1794.68,31943.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-12 日行情文本摘要,2021-04-12，600519A股交易日行情记录；开盘价1796.79；最高价1815.79；最低价1777.49；收盘价1794.68；成交量31943；按开盘价计算当日下跌0.12%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-13,600519.SS,1805.79,1835.59,1794.79,1806.79,1806.79,28992.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-13 日行情文本摘要,2021-04-13，600519A股交易日行情记录；开盘价1805.79；最高价1835.59；最低价1794.79；收盘价1806.79；成交量28992；按开盘价计算当日上涨0.06%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-14,600519.SS,1820.79,1833.79,1801.79,1832.79,1832.79,24115.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-14 日行情文本摘要,2021-04-14，600519A股交易日行情记录；开盘价1820.79；最高价1833.79；最低价1801.79；收盘价1832.79；成交量24115；按开盘价计算当日上涨0.66%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2021-04-15,600519.SS,1816.69,1832.69,1775.79,1801.39,1801.39,34366.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2021-04-15 日行情文本摘要,2021-04-15，600519A股交易日行情记录；开盘价1816.69；最高价1832.69；最低价1775.79；收盘价1801.39；成交量34366；按开盘价计算当日下跌0.84%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
